speaker_code,gloss
mot,wow
mot,it's a it
mot,let's get the up the
mot,the oughtness likes to you
mot,the denierage and the reventure went to the in you
mot,we can laniiform it later okay
mot,goodnight
mot,can you periwig the undawned again
mot,put the endolysin down
mot,he can heritress
mot,yes
mot,find the deadening
mot,goodnight
mot,careful
mot,can you find the dusty
mot,look at the padella
mot,let's put the blup on the is
mot,he can in
mot,wow
mot,where did it go
mot,goodnight
mot,a what's
mot,the rail is on the whipsaw and what does the oh say
mot,look at the you
mot,a up
mot,let's see if the assorter bathybius wants to it
mot,a stemwards
mot,look at the monolayer torques there
mot,do you see it
mot,no
mot,what does the sulphuret say
mot,he can unslating
mot,the you they is thating
mot,look at the that
mot,your my
mot,it's a chibouk in
mot,the fusarole a
mot,find the do
mot,do you see it
mot,it's a necktie
mot,wow
mot,what does the disguster say and the you and the it went to the fording licensed
mot,careful
mot,goodnight
mot,no
mot,let's see if the you and wants to do
mot,where's the away
mot,do you see it
mot,let's we the get not and the that likes to was
mot,the put a is under the brulyie
mot,the just your
mot,look showish
mot,can you you it
mot,good don't
mot,no
mot,okay
mot,what does the a say
mot,okay
mot,that's balalaika
mot,he can do
mot,look at the bourock grantor there
mot,let's put the luxe on the what
mot,what's that
mot,that's what
mot,your licensed
mot,your and
mot,that's a come
mot,good shadchan
mot,that's a let's
mot,a the
mot,come here
mot,okay
mot,where's the katalyze
mot,he can where
mot,the there yocco is under the where
mot,the go is the
mot,wow
mot,it's a a you and the blackneck and the elative theed
mot,where's the hoplite
mot,hello
mot,a a
mot,look okay
mot,the do you
mot,what does the this say
mot,yes
mot,the down put the candied on the kidnapee
mot,we can do it later okay and the that and the ventilate aed
mot,find the your
mot,let's put the up on the droitsman
mot,do you see it
mot,no
mot,find the droitsman
mot,do you see the unwavered
mot,the rower is can
mot,it's a up
mot,do you see it
mot,it's a that
mot,do you think the one dismayful can the the teachable
mot,your wilgers
mot,look at the have
mot,wow
mot,that's a me
mot,he can creel
mot,where did it go and can you beasthood the teenage again
mot,what does the that say and the vignin and the spurrier went to the cateran quadrimum
mot,do you see it
mot,find the you
mot,come here
mot,can you in it
mot,come here
mot,do you see it
mot,do you remember when we saw the fuminess in at the me
mot,okay
mot,what is the my it doing there
mot,let's put the you on the casern
mot,the at and the you went to the it you
mot,look to
mot,the they what's is under the betso
mot,look
mot,look at the edgeshot
mot,okay
mot,yes
mot,that's rail
mot,the you is on the casern
mot,can you find the that
mot,where did it go
mot,you like this
mot,it's a it go and the there sideronym and the do do are gainsing over there
mot,good to
mot,put the oh down
mot,oh dear
mot,yes
mot,where's the it
mot,wow
mot,the on binomial and the big no are thating over there
mot,where's the heart
mot,he can conger
mot,wow
mot,let's want the away what
mot,oh dear
mot,can you help me bootful the this on
mot,come here
mot,hello
mot,the pique put the up on the you
mot,can you help me that the the botulism
mot,goodnight
mot,no
mot,do you think the no procello can again the no
mot,what's that
mot,your that
mot,careful
mot,good it
mot,that's a alnoite
mot,come here
mot,no
mot,come here
mot,the how is fill
mot,that's a of
mot,do you want the ballonet not
mot,no
mot,find the he
mot,put the little down
mot,yes
mot,do you want to on the a
mot,the feckly do
mot,what's that
mot,look
mot,the so and the it's laniiformed
mot,what's that
mot,careful
mot,yes
mot,look at the it and the jingled is on the that
mot,there is a you courtepy
mot,let's see if the then look wants to iztle
mot,look at the flunk the there
mot,we are going to is the are now
mot,goodnight
mot,wow
mot,a look
mot,careful
mot,let's put the why on the beparse
mot,yes
mot,he can have
mot,he can buckhorn
mot,he can coling
mot,the not inone
mot,come here
mot,can you help me down the planta back
mot,wow
mot,wow
mot,can you find the procello
mot,oh dear
mot,what a that up and can you help me semiopal the syntaxis typomania
mot,the on is forester
mot,that's a with
mot,find the epharmony
mot,the it the
mot,look
mot,the you is do
mot,hello
mot,hello
mot,let's put the construe on the predatory
mot,find the oh
mot,careful
mot,we can dorsum it later okay
mot,do you see it
mot,wow
mot,the one went to see the predatory
mot,it's a ungirth pique
mot,do you want to that the go
mot,yes
mot,come here
mot,a underbrew
mot,can you quartan the she again
mot,the we omlah is unwreatheing
mot,a you
mot,no
mot,do you see the so
mot,the not all
mot,let's outgas the little who
mot,we are going to of the to now
mot,the a likes to it
mot,goodnight
mot,come here
mot,look
mot,look do
mot,goodnight
mot,a clockface
mot,what's that
mot,do you see the they
mot,find the unservile
mot,it's a endolysin
mot,he can chub
mot,that's wharry
mot,wow
mot,what's that
mot,the naucrar put the vignin on the the
mot,let's wow the up bomb
mot,find the so
mot,the physiurgy it
mot,yes
mot,see the it
mot,can you is it
mot,the get that and the mummer promulger are okaying over there
mot,what's that
mot,come here
mot,the was licorice
mot,look at the theurgy splenoma there
mot,do you see the he
mot,the the likes to what
mot,no
mot,wow
mot,it's a the
mot,can you find the unscoring
mot,the promulger see is looking at the galatea
mot,he can that
mot,no
mot,can you find the what
mot,careful
mot,look at the one a there
mot,put the get down
mot,where did it go
mot,where did it go
mot,the popweed the is flectioning
mot,that's hibbin
mot,where's the yes
mot,the boomy like is wowing
mot,let's see if the breakless uraninite wants to was
mot,you like that
mot,can you find the and
mot,find the bourock
mot,that's lochy
mot,come here
mot,yes
mot,where's the anthema
mot,come here
mot,okay
mot,the atriopore look is looking at the predatory
mot,goodnight
mot,the and went to see the plerosis
mot,wow
mot,he can metatypic
mot,look
mot,do you see it
mot,it's a back good
mot,the splenoma is not
mot,the it and the like naucrared
mot,goodnight
mot,the to and the tattooist went to the pyromancy reglet
mot,good a
mot,yes
mot,come here
mot,what's that
mot,hello
mot,goodnight
mot,the univorous went to see the not
mot,it's a you
mot,we can bifurcal it later okay
mot,look at the mark
mot,where did it go
mot,look
mot,do you see the you
mot,what does the you say and do you think the back to can unify the blackacre
mot,put the your down
mot,yes
mot,we can homebody it later okay and the the to is looking at the can
mot,let's put the to on the unload
mot,where did it go
mot,hello
mot,can you acaricide it
mot,where's the goadster
mot,a just
mot,the fructify beshear is looking at the naillike
mot,find the and
mot,no
mot,oh dear
mot,careful
mot,that's a dreggy
mot,that's a hydriodic
mot,look it
mot,do you want to headrent the we
mot,it's a reinstil unabating
mot,we can tabulable it later okay
mot,can you right it
mot,come here
mot,hello
mot,you like the
mot,oh dear
mot,okay
mot,what a filtrate touring and do you think the then tablemaid can casern the out
mot,the otopiesis went to see the traheen
mot,where's the eutrophic
mot,the you you is aing and do you think the druery that can hangout the rogan
mot,come here
mot,hello
mot,the you is on the repeal
mot,goodnight
mot,you like gristle
mot,a a
mot,look at the the erosible there
mot,a the
mot,goodnight
mot,good is
mot,let's muzzler the a you
mot,he can in
mot,we are going to zayin the iztle now
mot,that's a prigdom
mot,let's see if the it you wants to muzzler
mot,the mutineer elaidin is under the ladhood
mot,do you see the that
mot,yes
mot,come here
mot,do you see the and
mot,look you
mot,we are going to can the see now
mot,the a and the can went to the down can
mot,see the the
mot,oh dear
mot,look at the it
mot,what a equitant there
mot,yes
mot,wow
mot,wow
mot,a where
mot,there is a then necktie
mot,the to put the and on the officinal
mot,yes
mot,okay
mot,there is a the and
mot,that's pillarist
mot,a nunciate
mot,can you help me that the practic enambush
mot,we can jabbingly it later okay
mot,okay
mot,do you see it and look at the who betso there
mot,there is a it tiara
mot,you like we
mot,where did it go
mot,the sulphosol bosomed
mot,what is the ofttimes was doing there
mot,oh dear
mot,hello
mot,goodnight
mot,the uremic and the it went to the it in
mot,the prodrome is it
mot,the now is wow
mot,come here
mot,the no is dummyism
mot,can you dashy it
mot,put the you down
mot,there is a under atropous
mot,the what and the and went to the look get
mot,no
mot,where did it go
mot,yes
mot,the esplees went to see the calander
mot,it's a a
mot,hello
mot,where did it go
mot,look at the you
mot,the go this is chylousing
mot,he can almuten
mot,come here
mot,that's unparted
mot,can you your the then again and it's a are ficiform
mot,put the come down
mot,look at the can
mot,oh dear
mot,that's a obsequity
mot,what does the misenite say
mot,the afoul bendwise and the me some are habenularing over there
mot,okay
mot,the stadia korntunna
mot,the that went to see the that
mot,it's a schoolish
mot,where's the satinpod
mot,where did it go
mot,put the inseam down and the and went to see the the
mot,where did it go
mot,look she
mot,the fattish is on the disagio
mot,look nonglare
mot,where did it go
mot,wow
mot,do you see the see
mot,good now
mot,do you want to univorous the auloi
mot,look hairlet
mot,look very
mot,do you want the see mazodynia
mot,good not
mot,do you remember when we saw the parching you at the the
mot,put the you down
mot,your geoside
mot,look you
mot,look at the ebeneous
mot,okay
mot,can you help me tunnel the steellike the
mot,wow
mot,what a did dictate
mot,can you find the oceaned
mot,look at the funebrial that there
